feature1,feature2,feature3,target
7.849119731552444,red,2032-05-27,A
8.964016974501662,red,2032-05-28,A
10.860956649457084,green,2032-05-29,A
9.788418030531892,blue,2032-05-30,A
10.17746529984987,green,2032-05-31,A
11.193718758030295,green,2032-06-01,B
9.42242791709266,blue,2032-06-02,B
11.861384911768603,green,2032-06-03,B
9.730193541259197,green,2032-06-04,A
,green,2032-06-05,B
12.180279566239127,blue,2032-06-06,A
,blue,2032-06-07,B
4.180407893894174,blue,2032-06-08,A
7.70979952565929,,2032-06-09,B
9.416831731383457,red,2032-06-10,B
9.4764314703576,red,2032-06-11,A
9.753468440726282,blue,2032-06-12,A
12.996828502545775,blue,2032-06-13,A
13.90039543422331,green,2032-06-14,B
10.520608162137187,red,2032-06-15,A
9.534939546140969,green,2032-06-16,B
7.194588593376844,red,2032-06-17,B
8.183365783511073,,2032-06-18,B
10.332632727997224,green,2032-06-19,A
17.49488171916798,red,2032-06-20,A
9.747778370852192,red,2032-06-21,B
8.456164069328638,red,2032-06-22,A
12.030458790430293,green,2032-06-23,B
9.027527814163024,blue,2032-06-24,B
10.612808731974583,green,2032-06-25,A
10.486891588540002,green,2032-06-26,A
11.68678692711751,green,2032-06-27,A
13.837722148977738,,2032-06-28,B
13.23069633561317,green,2032-06-29,A
9.074410474779937,blue,2032-06-30,B
11.064570642713573,blue,2032-07-01,B
8.057276451000506,blue,2032-07-02,B
11.197849140504974,blue,2032-07-03,A
10.37683404170995,blue,2032-07-04,A
12.552949506568355,green,2032-07-05,B
,green,2032-07-06,A
12.19611051090056,red,2032-07-07,A
9.007687375477362,green,2032-07-08,A
9.182272624452782,green,2032-07-09,B
7.855116368435859,red,2032-07-10,B
14.420223584395528,green,2032-07-11,B
8.769864221301155,green,2032-07-12,B
7.8195048513202465,red,2032-07-13,B
6.883146200595236,,2032-07-14,B
7.362373531697517,red,2032-07-15,B
9.573939810176617,blue,2032-07-16,B
10.404292008334982,green,2032-07-17,B
9.45655457693273,,2032-07-18,B
8.718264746880912,red,2032-07-19,B
11.150468710181796,green,2032-07-20,A
8.709068402068777,red,2032-07-21,B
8.690735201779324,green,2032-07-22,A
6.202831888795405,red,2032-07-23,A
10.117323915999046,red,2032-07-24,A
9.592497275907233,green,2032-07-25,A
,red,2032-07-26,A
10.244160188395206,green,2032-07-27,B
9.789498905162096,green,2032-07-28,A
6.772295285857748,blue,2032-07-29,A
10.056377673998933,red,2032-07-30,A
12.750073264853782,,2032-07-31,B
10.541743642540904,red,2032-08-01,B
11.455262437324947,blue,2032-08-02,A
12.729836309138543,blue,2032-08-03,A
10.627432458603757,,2032-08-04,B
7.998070032463058,green,2032-08-05,A
11.890426251300036,,2032-08-06,A
10.040053917211383,blue,2032-08-07,A
7.477170556621847,blue,2032-08-08,A
11.606835554891841,,2032-08-09,B
,red,2032-08-10,B
11.10615461502759,red,2032-08-11,B
7.953253805193212,green,2032-08-12,B
9.400860074652014,blue,2032-08-13,A
11.896068699107163,red,2032-08-14,B
10.698292560218635,,2032-08-15,B
11.921579938626166,green,2032-08-16,B
10.021867647908914,green,2032-08-17,B
8.809958508262124,green,2032-08-18,A
14.119783523551288,red,2032-08-19,A
9.719403119774231,green,2032-08-20,B
9.713359729428635,blue,2032-08-21,A
14.026992427164796,green,2032-08-22,A
9.334768947062972,blue,2032-08-23,B
10.551496937712495,blue,2032-08-24,A
10.51958815803506,red,2032-08-25,B
8.105862434174611,,2032-08-26,A
,,2032-08-27,A
3.2111171909713327,green,2032-08-28,A
7.920143056436166,red,2032-08-29,A
9.782060784308914,green,2032-08-30,B
13.124278823680374,green,2032-08-31,A
11.562591563373715,blue,2032-09-01,A
,red,2032-09-02,A
11.678091996069305,red,2032-09-03,A
7.961981169545401,red,2032-09-04,B
,green,2032-09-05,A
7.742282401036162,red,2032-09-06,B
13.110876557626007,green,2032-09-07,A
8.259689733395957,red,2032-09-08,A
10.044355920402683,green,2032-09-09,B
10.079819694982035,green,2032-09-10,A
9.583711942850053,green,2032-09-11,B
7.518840760247215,blue,2032-09-12,A
7.907603877372155,blue,2032-09-13,A
8.447628806992082,red,2032-09-14,A
10.36422449527447,blue,2032-09-15,A
7.91935678989927,blue,2032-09-16,B
9.241022565884617,blue,2032-09-17,B
13.892301206501704,blue,2032-09-18,B
11.892975131872095,blue,2032-09-19,B
10.35309395673395,green,2032-09-20,A
9.867250001209428,red,2032-09-21,B
10.177951525098985,green,2032-09-22,B
6.303476875192983,,2032-09-23,A
9.90979349151544,green,2032-09-24,A
10.913249959238822,green,2032-09-25,A
9.361188416507028,,2032-09-26,B
8.65978785329086,blue,2032-09-27,B
,green,2032-09-28,A
4.552930395878174,blue,2032-09-29,A
10.847740081517394,green,2032-09-30,A
6.985284273981252,green,2032-10-01,B
10.570136870242804,green,2032-10-02,B
10.475878791720596,red,2032-10-03,A
11.8192175573271,green,2032-10-04,A
6.917864292233615,blue,2032-10-05,B
10.595855058980032,,2032-10-06,B
12.833068809618283,red,2032-10-07,A
10.036375226202994,green,2032-10-08,A
11.106136915456561,green,2032-10-09,A
9.432480562435053,green,2032-10-10,B
10.098303373115636,red,2032-10-11,B
13.89745711272925,red,2032-10-12,A
,red,2032-10-13,A
10.286234288750142,blue,2032-10-14,A
,blue,2032-10-15,A
17.368494221750773,red,2032-10-16,A
10.99412396389321,,2032-10-17,A
,,2032-10-18,B
13.526225271828128,,2032-10-19,B
11.773372737002159,red,2032-10-20,B
7.889356666755456,green,2032-10-21,B
9.579471629252426,blue,2032-10-22,A
10.00161534833958,red,2032-10-23,B
11.776773269988784,,2032-10-24,A
12.233546983601395,blue,2032-10-25,A
10.218685771178972,red,2032-10-26,B
10.564991684012483,blue,2032-10-27,A
,blue,2032-10-28,B
10.111837251810062,green,2032-10-29,B
6.919854920906847,blue,2032-10-30,A
,blue,2032-10-31,A
9.529179286755632,blue,2032-11-01,A
6.845142502012697,red,2032-11-02,A
12.143736956964123,red,2032-11-03,A
12.434354517967659,green,2032-11-04,A
8.752447789616724,red,2032-11-05,B
12.675404996918264,red,2032-11-06,B
7.39141934206954,red,2032-11-07,B
11.663082295800843,blue,2032-11-08,B
8.218524512681796,,2032-11-09,B
6.158087555281401,blue,2032-11-10,B
8.613849117944111,red,2032-11-11,A
10.33695786022635,blue,2032-11-12,A
,red,2032-11-13,B
9.917875155227218,red,2032-11-14,B
10.586691274079794,red,2032-11-15,A
10.426111822117917,green,2032-11-16,A
11.153255118782777,green,2032-11-17,A
11.545626464715946,green,2032-11-18,A
12.011005533497691,green,2032-11-19,B
10.866106830271494,blue,2032-11-20,A
8.728103880236073,green,2032-11-21,A
,blue,2032-11-22,B
11.57020951705486,,2032-11-23,A
10.868481652391509,green,2032-11-24,A
11.910505487238924,red,2032-11-25,A
7.353227666987745,red,2032-11-26,A
13.269793494714103,blue,2032-11-27,B
8.43435928114543,blue,2032-11-28,A
12.796380283014457,blue,2032-11-29,A
12.79350527237972,red,2032-11-30,A
11.493300067709871,blue,2032-12-01,B
9.218007551770373,blue,2032-12-02,A
,red,2032-12-03,B
8.899249456823838,red,2032-12-04,B
11.062927339141998,red,2032-12-05,B
8.921832940103556,,2032-12-06,A
11.60266338143403,blue,2032-12-07,A
12.258163414676073,green,2032-12-08,B
15.085376926002143,red,2032-12-09,A
,,2032-12-10,A
9.519781387689637,red,2032-12-11,A
12.251757788635892,green,2032-12-12,A
7.658213551119085,green,2032-12-13,A
9.392101701465007,,2032-12-14,B
10.891235123829299,green,2032-12-15,A
7.705033023411912,blue,2032-12-16,A
11.991750557389329,red,2032-12-17,B
8.780384781169541,red,2032-12-18,B
,blue,2032-12-19,A
14.252032503861162,green,2032-12-20,A
8.951928181956342,green,2032-12-21,A
10.072839282913444,green,2032-12-22,A
9.4881801015304,green,2032-12-23,A
9.447201772477214,red,2032-12-24,A
10.386771018597678,blue,2032-12-25,B
,green,2032-12-26,A
7.188838647723058,blue,2032-12-27,A
,,2032-12-28,B
9.280553849218585,blue,2032-12-29,B
10.513092224322746,green,2032-12-30,B
9.351508399279828,red,2032-12-31,A
8.67228395735985,blue,2033-01-01,B
9.863727383239798,blue,2033-01-02,A
12.964790289301009,red,2033-01-03,A
8.904668336832836,red,2033-01-04,A
12.574239727260784,red,2033-01-05,B
13.616262746709562,blue,2033-01-06,A
11.634448324530787,red,2033-01-07,A
9.380056905795708,blue,2033-01-08,B
11.49667241290746,red,2033-01-09,A
9.328578880123638,blue,2033-01-10,A
15.42503510928869,red,2033-01-11,A
11.081066215033957,,2033-01-12,B
7.893440050694236,green,2033-01-13,A
10.436111012428968,blue,2033-01-14,A
12.154615147761385,red,2033-01-15,A
9.510563850464363,green,2033-01-16,B
11.394932428699391,green,2033-01-17,B
9.870599661605295,red,2033-01-18,A
1.194072950213414,green,2033-01-19,B
12.748534479268681,blue,2033-01-20,B
9.387547993047475,red,2033-01-21,B
9.446540106944896,blue,2033-01-22,B
8.889225636079615,green,2033-01-23,A
10.080147581293474,blue,2033-01-24,A
9.611092391775866,,2033-01-25,B
6.140792606880512,red,2033-01-26,B
9.681267479209623,red,2033-01-27,A
7.363183951077087,blue,2033-01-28,A
,green,2033-01-29,A
6.794003296510007,red,2033-01-30,B
9.619825662213007,,2033-01-31,B
9.720203318950158,blue,2033-02-01,A
10.024968156534605,red,2033-02-02,B
,red,2033-02-03,B
12.958170785189074,red,2033-02-04,A
12.56368185101548,green,2033-02-05,A
8.048865701115375,green,2033-02-06,A
9.25162250679438,red,2033-02-07,A
13.276971503382246,red,2033-02-08,A
10.567050142994987,blue,2033-02-09,B
7.545118737964998,green,2033-02-10,B
8.85419052810613,blue,2033-02-11,A
9.181249379983823,green,2033-02-12,A
5.789442087539002,blue,2033-02-13,B
10.1304062910951,red,2033-02-14,A
9.336972806509737,green,2033-02-15,A
10.83825117863406,red,2033-02-16,B
11.034606286177533,green,2033-02-17,A
9.365337530613138,,2033-02-18,B
9.402388662133077,red,2033-02-19,A
10.81599676903812,red,2033-02-20,B
8.845525078437793,blue,2033-02-21,A
10.102485262932555,blue,2033-02-22,A
11.4040673041175,red,2033-02-23,A
9.352235563868792,blue,2033-02-24,B
8.586388005025867,blue,2033-02-25,A
11.727084992873708,green,2033-02-26,A
9.232078113768482,red,2033-02-27,A
10.266696852165248,green,2033-02-28,A
8.839612236825428,red,2033-03-01,B
,blue,2033-03-02,A
,blue,2033-03-03,B
10.00061769877339,,2033-03-04,A
8.034159842436942,green,2033-03-05,B
8.90616584315564,green,2033-03-06,A
7.071175698591142,red,2033-03-07,B
9.506630454183384,green,2033-03-08,A
6.53199036394956,blue,2033-03-09,B
9.162877577156456,red,2033-03-10,B
8.959171176520847,green,2033-03-11,B
11.841302490903242,red,2033-03-12,A
12.910226921698538,blue,2033-03-13,A
11.020827980651982,red,2033-03-14,B
11.780125916732674,green,2033-03-15,B
9.81810890680953,,2033-03-16,A
12.339008864656982,,2033-03-17,B
11.583160941824724,,2033-03-18,A
9.162091627783827,red,2033-03-19,B
10.36228003175594,blue,2033-03-20,B
10.809173529913439,,2033-03-21,A
9.757946369913137,green,2033-03-22,A
11.967827769228817,blue,2033-03-23,B
8.032685375612479,red,2033-03-24,B
9.96241362137796,,2033-03-25,B
9.699089717137966,green,2033-03-26,A
12.561498255548678,red,2033-03-27,B
10.948015599942734,blue,2033-03-28,A
9.621848887835792,green,2033-03-29,A
8.178941959847895,blue,2033-03-30,A
10.068145492400964,green,2033-03-31,A
12.49955417708174,blue,2033-04-01,B
,blue,2033-04-02,B
5.736355607904916,green,2033-04-03,A
11.178485664399613,green,2033-04-04,B
10.478237777400501,blue,2033-04-05,A
10.906424628486047,blue,2033-04-06,A
7.961873091851292,blue,2033-04-07,B
9.50275261592815,blue,2033-04-08,A
11.039580331172045,red,2033-04-09,A
9.678397020544086,red,2033-04-10,B
10.951877576971565,green,2033-04-11,A
7.025964335378127,blue,2033-04-12,A
10.499717194293343,blue,2033-04-13,B
,red,2033-04-14,A
7.461851825374561,green,2033-04-15,A
9.014211237467515,red,2033-04-16,A
7.093082963715153,blue,2033-04-17,A
10.61798194863157,red,2033-04-18,A
6.107010387626371,blue,2033-04-19,A
9.941407897515822,red,2033-04-20,A
12.846486609473235,green,2033-04-21,A
10.700126059360455,green,2033-04-22,B
12.154520397733187,green,2033-04-23,B
9.13102259656879,blue,2033-04-24,A
,blue,2033-04-25,A
11.90775089181279,red,2033-04-26,B
6.342316303318303,blue,2033-04-27,B
10.15133197173664,red,2033-04-28,A
,red,2033-04-29,A
7.435797924304037,red,2033-04-30,A
10.261528823607549,blue,2033-05-01,A
9.897598650285573,green,2033-05-02,B
5.89702601908942,red,2033-05-03,B
13.650076849707995,green,2033-05-04,B
9.657305967526192,green,2033-05-05,A
,green,2033-05-06,B
10.005646886182411,green,2033-05-07,A
8.997895783544644,green,2033-05-08,A
,green,2033-05-09,A
10.47772736305443,green,2033-05-10,A
,blue,2033-05-11,B
7.821435114276017,blue,2033-05-12,B
9.618322986829112,red,2033-05-13,B
10.593009562852508,blue,2033-05-14,B
12.844293899802354,,2033-05-15,A
12.65763213631762,green,2033-05-16,A
12.064405015553092,blue,2033-05-17,A
6.3295160256234855,red,2033-05-18,A
10.906107231005452,red,2033-05-19,B
7.743002703867228,green,2033-05-20,A
12.164987712882876,red,2033-05-21,A
9.31141544800211,,2033-05-22,B
8.92560367302491,red,2033-05-23,B
10.537888393811846,blue,2033-05-24,B
12.589240826277951,green,2033-05-25,A
5.85709757759279,green,2033-05-26,B
10.50012652307391,red,2033-05-27,A
10.334139963729697,red,2033-05-28,A
9.427924317694583,blue,2033-05-29,B
12.735993951464499,green,2033-05-30,A
11.313145154264461,blue,2033-05-31,A
8.782007094322086,green,2033-06-01,A
,red,2033-06-02,B
11.04534075616548,red,2033-06-03,A
9.905529174402856,green,2033-06-04,B
7.270648690143876,blue,2033-06-05,A
8.222409899453421,red,2033-06-06,A
13.372054300772314,red,2033-06-07,A
11.721982199776818,red,2033-06-08,B
9.903766079072456,blue,2033-06-09,A
7.664448302672356,blue,2033-06-10,A
,red,2033-06-11,B
10.328324662382617,green,2033-06-12,A
,green,2033-06-13,B
12.167797381646766,green,2033-06-14,B
11.434259045436823,,2033-06-15,A
13.082714207173332,green,2033-06-16,B
11.700330191643621,blue,2033-06-17,B
14.329804622676974,green,2033-06-18,A
,blue,2033-06-19,B
,,2033-06-20,B
,,2033-06-21,B
8.032669534856405,green,2033-06-22,B
8.06799387639586,red,2033-06-23,B
12.64122232046396,green,2033-06-24,A
9.73485197729547,blue,2033-06-25,B
9.562729030966823,blue,2033-06-26,B
8.673574732564642,green,2033-06-27,A
,blue,2033-06-28,B
9.196519743151748,green,2033-06-29,B
,green,2033-06-30,B
10.185483331247026,,2033-07-01,A
8.394140003245036,blue,2033-07-02,B
5.025681205307966,blue,2033-07-03,A
9.904220814281684,,2033-07-04,B
3.347310742157421,red,2033-07-05,A
9.432576664390355,red,2033-07-06,A
11.196762437236657,blue,2033-07-07,B
10.916267411135237,,2033-07-08,A
9.837890750855884,green,2033-07-09,B
10.53022539889642,blue,2033-07-10,A
9.867636587863437,,2033-07-11,B
10.428774583952801,green,2033-07-12,A
,blue,2033-07-13,B
7.823570466522873,red,2033-07-14,B
10.38569242539622,blue,2033-07-15,B
,red,2033-07-16,B
10.74173612978138,red,2033-07-17,A
10.616321209679784,blue,2033-07-18,B
9.968592260621108,,2033-07-19,B
,blue,2033-07-20,B
,red,2033-07-21,B
10.899491446199466,green,2033-07-22,A
6.005844318542197,red,2033-07-23,A
10.868068948525337,green,2033-07-24,A
,green,2033-07-25,B
10.295286520170734,green,2033-07-26,B
,blue,2033-07-27,B
7.946925186405267,red,2033-07-28,B
8.63384512295069,green,2033-07-29,B
9.333738642009846,blue,2033-07-30,B
12.282290939364723,green,2033-07-31,A
10.930538197940455,green,2033-08-01,B
9.142357813987907,blue,2033-08-02,B
8.958706201836666,green,2033-08-03,B
5.270635494022962,green,2033-08-04,B
10.349473361793596,blue,2033-08-05,B
10.562150591192236,blue,2033-08-06,B
13.27203753302621,blue,2033-08-07,A
,green,2033-08-08,A
10.195504615360006,red,2033-08-09,B
12.182676470538635,red,2033-08-10,B
9.992042663990082,blue,2033-08-11,B
11.385207141191515,blue,2033-08-12,B
10.915048578479354,,2033-08-13,B
10.913704876143804,green,2033-08-14,A
11.52877112375431,red,2033-08-15,B
11.19875525704253,green,2033-08-16,B
7.989399626200715,green,2033-08-17,A
14.081974042294984,blue,2033-08-18,B
9.576236096520697,blue,2033-08-19,A
13.20048476872235,green,2033-08-20,B
10.711022252917799,blue,2033-08-21,A
8.681313546153351,red,2033-08-22,A
12.164613307423682,blue,2033-08-23,B
10.72212034938008,green,2033-08-24,A
11.687414478406684,green,2033-08-25,B
11.63709434679944,green,2033-08-26,A
12.763792614291598,red,2033-08-27,B
10.462977543525065,red,2033-08-28,B
10.233671207788735,blue,2033-08-29,A
13.145382006535598,green,2033-08-30,A
7.253328197859238,green,2033-08-31,B
9.256010486028273,green,2033-09-01,A
13.003690421779925,,2033-09-02,A
8.861037711881998,blue,2033-09-03,A
11.937636746374492,blue,2033-09-04,B
8.893823678361478,green,2033-09-05,B
,blue,2033-09-06,A
8.528150014674926,green,2033-09-07,B
8.234872537391666,green,2033-09-08,B
12.019810501638762,blue,2033-09-09,B
7.735929239010912,red,2033-09-10,A
11.390169575440497,green,2033-09-11,A
8.700594441074873,green,2033-09-12,B
,,2033-09-13,A
10.388586063310141,green,2033-09-14,A
13.675934596565206,,2033-09-15,A
10.629647406653683,blue,2033-09-16,A
8.396036764112798,red,2033-09-17,A
7.571896522728423,green,2033-09-18,A
14.201144256881808,blue,2033-09-19,A
8.25904188983936,green,2033-09-20,A
13.906507962092443,,2033-09-21,A
12.114644697620552,green,2033-09-22,A
9.053793823604462,blue,2033-09-23,B
10.52427887917694,green,2033-09-24,B
6.620884885562173,green,2033-09-25,B
9.234962166207525,green,2033-09-26,A
7.384444735569707,red,2033-09-27,A
8.296712410185389,blue,2033-09-28,B
7.616105963033511,blue,2033-09-29,A
9.52192104104158,green,2033-09-30,B
9.994040176981022,red,2033-10-01,B
12.213739567971105,red,2033-10-02,B
14.916617959260503,red,2033-10-03,A
6.158729227363348,blue,2033-10-04,A
,green,2033-10-05,A
9.500328832295356,blue,2033-10-06,A
8.813518725620227,,2033-10-07,A
11.801138772774609,blue,2033-10-08,B
11.772138558907669,blue,2033-10-09,A
10.474384478600463,red,2033-10-10,B
7.658576533216774,red,2033-10-11,B
8.63682699202424,green,2033-10-12,B
10.69448374465481,blue,2033-10-13,A
10.165846940854896,blue,2033-10-14,B
7.812956027113159,,2033-10-15,B
8.28231449687841,,2033-10-16,A
9.69898871327254,green,2033-10-17,B
10.240020486152241,blue,2033-10-18,A
8.92861855296659,blue,2033-10-19,A
9.59908071202515,red,2033-10-20,B
,green,2033-10-21,B
8.37032418643113,,2033-10-22,B
,blue,2033-10-23,A
8.62437943111028,red,2033-10-24,B
8.134363388799148,blue,2033-10-25,B
4.777808981833749,green,2033-10-26,B
9.48507307970799,blue,2033-10-27,B
12.331686187653302,green,2033-10-28,B
6.8795721377872,blue,2033-10-29,A
6.953896634710244,red,2033-10-30,B
9.588160269451114,green,2033-10-31,A
7.025074891271217,red,2033-11-01,A
6.986639386232591,green,2033-11-02,B
10.370658114918502,,2033-11-03,B
,,2033-11-04,A
13.122393263939728,blue,2033-11-05,B
7.368699277632738,green,2033-11-06,B
9.368014882162408,red,2033-11-07,B
8.658033996521999,green,2033-11-08,A
8.20648450540484,,2033-11-09,A
9.914296664323508,green,2033-11-10,B
8.857027402418574,red,2033-11-11,A
12.407422455905072,,2033-11-12,A
11.901621507062083,red,2033-11-13,B
8.009930075685947,green,2033-11-14,B
10.777694149541091,blue,2033-11-15,B
12.009206162201467,red,2033-11-16,B
12.440011387621567,blue,2033-11-17,B
6.392164598626376,red,2033-11-18,A
12.156815108027573,,2033-11-19,A
11.116152999151621,blue,2033-11-20,B
9.171305281667431,green,2033-11-21,B
10.8343420265396,red,2033-11-22,A
9.517366283357884,red,2033-11-23,B
10.386335864420735,green,2033-11-24,B
9.02321898050121,red,2033-11-25,A
,,2033-11-26,B
10.048741550652936,blue,2033-11-27,A
9.021496395878533,red,2033-11-28,A
9.303246415315765,red,2033-11-29,B
10.179975099436243,blue,2033-11-30,A
11.485752031907346,blue,2033-12-01,A
11.604228224854728,green,2033-12-02,B
12.615202369575892,green,2033-12-03,A
8.683466849665074,green,2033-12-04,B
12.058114176133623,red,2033-12-05,B
10.37731669551757,green,2033-12-06,B
9.094438664930003,green,2033-12-07,B
8.844543816953781,green,2033-12-08,B
11.43776501837621,red,2033-12-09,B
6.768049014145422,green,2033-12-10,B
14.06224061544691,red,2033-12-11,B
6.515048561805386,green,2033-12-12,A
11.025714761031068,red,2033-12-13,B
7.966122536209802,blue,2033-12-14,A
12.494917199476106,green,2033-12-15,A
,green,2033-12-16,A
10.146124875242162,blue,2033-12-17,B
13.322090423552444,blue,2033-12-18,A
10.754569318588782,green,2033-12-19,B
10.538220727795338,green,2033-12-20,B
12.294220120985283,green,2033-12-21,B
12.751767295929302,green,2033-12-22,A
13.017097242550436,,2033-12-23,B
4.684070581698445,green,2033-12-24,B
8.866870308286403,red,2033-12-25,B
7.725480050763837,blue,2033-12-26,B
10.576589090250392,blue,2033-12-27,A
10.622411600324021,green,2033-12-28,A
11.570097788101556,green,2033-12-29,A
8.87604482560932,blue,2033-12-30,B
8.974056978008136,red,2033-12-31,B
,,2034-01-01,B
11.922972953398231,green,2034-01-02,B
8.865887728345987,green,2034-01-03,A
8.440864068633147,green,2034-01-04,B
,green,2034-01-05,B
,blue,2034-01-06,A
7.269393085368254,blue,2034-01-07,A
9.503391424405429,red,2034-01-08,A
,green,2034-01-09,A
9.873537999488041,blue,2034-01-10,B
10.065470020046392,red,2034-01-11,A
12.992328508783633,,2034-01-12,A
10.686219392598298,,2034-01-13,B
7.561571511587861,green,2034-01-14,B
,blue,2034-01-15,B
9.013767871564847,green,2034-01-16,B
,green,2034-01-17,B
10.813989513348083,,2034-01-18,A
,,2034-01-19,A
11.170944623925582,blue,2034-01-20,A
8.69666994816264,blue,2034-01-21,A
8.92662801685482,green,2034-01-22,A
12.548788339215395,red,2034-01-23,B
7.769601525422635,blue,2034-01-24,B
12.91191336805701,blue,2034-01-25,B
10.867335142298645,green,2034-01-26,B
14.651381991933574,green,2034-01-27,A
11.57097633922524,red,2034-01-28,A
8.58078453680525,,2034-01-29,A
13.071775122268816,red,2034-01-30,A
11.146451675974781,red,2034-01-31,A
8.118579485818792,red,2034-02-01,A
13.490629992412094,green,2034-02-02,A
6.816892094636709,red,2034-02-03,B
8.625049429489419,red,2034-02-04,A
6.999517272728787,green,2034-02-05,B
8.694764424101116,red,2034-02-06,B
14.183263835169601,blue,2034-02-07,A
11.197952092591096,blue,2034-02-08,B
11.762664497335063,blue,2034-02-09,A
9.068703138779806,red,2034-02-10,A
,green,2034-02-11,B
11.718195476942386,green,2034-02-12,A
10.401524106934046,green,2034-02-13,B
12.136988937532788,blue,2034-02-14,B
,red,2034-02-15,B
7.65413986084566,,2034-02-16,B
13.644799629998149,blue,2034-02-17,B
15.46799530764854,red,2034-02-18,A
9.935618996817078,green,2034-02-19,B
13.741283155656873,green,2034-02-20,A
9.073037380385745,green,2034-02-21,B
10.605920300515733,green,2034-02-22,B
8.965123415633325,red,2034-02-23,B
,,2034-02-24,B
10.269415933025462,red,2034-02-25,A
13.67197128516801,blue,2034-02-26,A
12.110528195379823,red,2034-02-27,A
8.293969493429477,green,2034-02-28,B
8.293435079637806,red,2034-03-01,A
10.093223004306399,green,2034-03-02,B
9.795146810087603,red,2034-03-03,A
,green,2034-03-04,A
12.21571926565842,blue,2034-03-05,B
9.72124423443944,red,2034-03-06,B
9.179751849669058,blue,2034-03-07,B
9.26937487758699,green,2034-03-08,B
12.820383083345963,blue,2034-03-09,B
10.320611879236367,red,2034-03-10,A
8.666896806678153,green,2034-03-11,A
9.73558394034452,red,2034-03-12,B
8.168394875884067,red,2034-03-13,B
,green,2034-03-14,A
,green,2034-03-15,A
,red,2034-03-16,A
,blue,2034-03-17,A
8.006944172147527,red,2034-03-18,A
12.356554830983882,blue,2034-03-19,B
7.121552249765468,blue,2034-03-20,B
7.638535063967007,red,2034-03-21,A
9.984908267389406,blue,2034-03-22,B
9.794888741630386,green,2034-03-23,B
9.159359911657837,green,2034-03-24,A
8.12350122238487,blue,2034-03-25,B
9.276170570520623,red,2034-03-26,A
13.309103442497545,green,2034-03-27,A
13.160316952459825,red,2034-03-28,B
7.919902971017271,blue,2034-03-29,B
11.015743666016473,red,2034-03-30,B
10.520407097995218,green,2034-03-31,B
10.672154341699335,green,2034-04-01,B
10.778633426989344,red,2034-04-02,A
11.519481476636338,,2034-04-03,B
10.490670110375657,blue,2034-04-04,A
10.047955949865322,green,2034-04-05,B
8.411037323859185,red,2034-04-06,B
11.438445223074691,,2034-04-07,B
10.768905676185877,green,2034-04-08,B
,red,2034-04-09,A
13.023363414531138,blue,2034-04-10,A
10.384001221154,green,2034-04-11,A
8.087624402867531,,2034-04-12,A
8.225183973184162,blue,2034-04-13,B
7.956609063061105,red,2034-04-14,B
9.954120979907541,green,2034-04-15,A
9.404071989295916,blue,2034-04-16,B
11.665162774580603,red,2034-04-17,B
7.8059359614184025,red,2034-04-18,B
8.922855727239611,blue,2034-04-19,B
6.970310086187254,red,2034-04-20,B
7.271004033199124,blue,2034-04-21,A
9.315201161279779,green,2034-04-22,B
10.150286811506607,green,2034-04-23,A
8.333503462724455,red,2034-04-24,B
14.3689580796285,,2034-04-25,A
11.106984095130118,,2034-04-26,A
8.972215237641926,blue,2034-04-27,B
10.055381094659179,blue,2034-04-28,A
7.369282804387171,green,2034-04-29,B
8.257548797409374,red,2034-04-30,A
10.909506202259442,green,2034-05-01,B
6.867164808998846,red,2034-05-02,B
12.51692819018567,green,2034-05-03,A
8.75710564661826,green,2034-05-04,A
6.657772247161105,blue,2034-05-05,A
11.763605848816162,green,2034-05-06,A
9.937341373245431,red,2034-05-07,A
9.670694069994637,red,2034-05-08,B
7.8801566985514935,green,2034-05-09,B
8.359933342790384,red,2034-05-10,A
12.906901024631063,red,2034-05-11,A
8.948993319096708,green,2034-05-12,A
11.737029726666885,blue,2034-05-13,A
11.300050829909795,blue,2034-05-14,B
10.362067908232552,red,2034-05-15,A
10.886368860712862,green,2034-05-16,A
8.892287363362279,red,2034-05-17,A
,blue,2034-05-18,A
,red,2034-05-19,B
11.603415231174043,,2034-05-20,B
11.094930041972075,red,2034-05-21,A
7.866776940885247,red,2034-05-22,A
7.264561220860986,red,2034-05-23,B
11.337215541756882,,2034-05-24,B
9.960082327698332,green,2034-05-25,A
9.262138185243312,red,2034-05-26,A
12.654177626838589,blue,2034-05-27,A
9.749134439051945,,2034-05-28,A
10.782446043706596,blue,2034-05-29,B
7.930773674286873,blue,2034-05-30,A
8.364536690922916,green,2034-05-31,A
7.6955543943877425,green,2034-06-01,B
10.349040199743543,red,2034-06-02,A
7.895405717366197,blue,2034-06-03,B
11.884798128562945,red,2034-06-04,A
10.15845005048055,blue,2034-06-05,A
9.809146746021453,red,2034-06-06,B
8.715151251454778,green,2034-06-07,A
,red,2034-06-08,B
9.743013265354088,green,2034-06-09,B
14.691087259274402,green,2034-06-10,B
6.344556157413239,green,2034-06-11,B
7.984371078279809,blue,2034-06-12,A
8.656387260019496,red,2034-06-13,A
8.6529280217088,blue,2034-06-14,A
9.217005349363978,green,2034-06-15,A
12.223186556324304,red,2034-06-16,A
7.321695426277468,green,2034-06-17,B
8.388911761677239,red,2034-06-18,A
10.905674224098268,green,2034-06-19,B
9.070099327159548,blue,2034-06-20,B
12.201223650756857,red,2034-06-21,A
